id,time,value
t_ppi_PPI,2019-10-01,101.51481933977708
t_ppi_PPI,2019-11-01,101.51642346500803
t_ppi_PPI,2019-12-01,101.57423461220812
t_ppi_PPI,2020-01-01,101.52334243420002
t_ppi_PPI,2020-02-01,100.89109965731248
t_ppi_PPI,2020-03-01,100.53420141636052
t_ppi_PPI,2020-04-01,99.87695675225598
t_ppi_PPI,2020-05-01,99.88633617206844
t_ppi_PPI,2020-06-01,99.96990983575857
t_ppi_PPI,2020-07-01,99.81191954618025
t_ppi_PPI,2020-08-01,99.81609107831275
t_ppi_PPI,2020-09-01,99.92816466537681
t_ppi_PPI,2020-10-01,99.93528342550215
t_ppi_PPI,2020-11-01,99.81292927224837
t_ppi_PPI,2020-12-01,99.99999999999999
t_ppi_PPI,2021-01-01,100.15059688164195
t_ppi_PPI,2021-02-01,100.44041204248046
t_ppi_PPI,2021-03-01,101.07520210518287
t_ppi_PPI,2021-04-01,101.38595347294158
t_ppi_PPI,2021-05-01,101.80471561336911
t_ppi_PPI,2021-06-01,102.29501703756029
t_ppi_PPI,2021-07-01,102.7053270493681
t_ppi_PPI,2021-08-01,102.69099279711358
t_ppi_PPI,2021-09-01,102.92510689639532
t_ppi_PPI,2021-10-01,103.1776183858138
t_ppi_PPI,2021-11-01,103.40288333998916
t_ppi_PPI,2021-12-01,103.36334232831179
t_ppi_PPI,2022-01-01,103.7864834177737
t_ppi_PPI,2022-02-01,104.21112371821933
t_ppi_PPI,2022-03-01,105.21254840366755
t_ppi_PPI,2022-04-01,105.83911064446576
t_ppi_PPI,2022-05-01,106.62816699366758
t_ppi_PPI,2022-06-01,106.96665915029227
t_ppi_PPI,2022-07-01,106.79457770021777
t_ppi_PPI,2022-08-01,106.71935022181773
t_ppi_PPI,2022-09-01,106.59269210986542
t_ppi_PPI,2022-10-01,106.57489317223806
t_ppi_PPI,2022-11-01,106.8143609923589
t_ppi_PPI,2022-12-01,106.74943271138991
t_ppi_PPI,2023-01-01,107.13842781865748
t_ppi_PPI,2023-02-01,107.57465936867547
t_ppi_PPI,2023-03-01,108.02822746818812
t_ppi_PPI,2023-04-01,108.17665370342925
t_ppi_PPI,2023-05-01,108.00602849933195
t_ppi_PPI,2023-06-01,107.79559792242786
t_ppi_PPI,2023-07-01,107.62508510705216
t_ppi_PPI,2023-08-01,107.53899399568222
t_ppi_PPI,2023-09-01,107.34375225534241
t_ppi_PPI,2023-10-01,107.13944520626451
t_ppi_PPI,2023-11-01,106.84065043256788
t_ppi_PPI,2023-12-01,106.69298836328446
t_ppi_PPI,2024-01-01,106.56421355513831
t_ppi_PPI,2024-02-01,106.5282880649445
t_ppi_PPI,2024-03-01,106.60654590093712
t_ppi_PPI,2024-04-01,106.7916862087958
t_ppi_PPI,2024-05-01,107.19965680412368
t_ppi_PPI,2024-06-01,107.37154149401754
t_ppi_PPI,2024-07-01,107.7320763968483
t_ppi_PPI,2024-08-01,107.45152119534572
t_ppi_PPI,2024-09-01,107.34745673270338
t_ppi_PPI,2024-10-01,107.3150077454773
t_ppi_A,2010-12-01,96.00515423299257
t_ppi_A,2011-01-01,97.21223437314673
t_ppi_A,2011-02-01,97.33487062045138
t_ppi_A,2011-03-01,97.29416443695725
t_ppi_A,2011-04-01,97.68385831169263
t_ppi_A,2011-05-01,96.78434505735795
t_ppi_A,2011-06-01,97.39965079171401
t_ppi_A,2011-07-01,94.64868097774156
t_ppi_A,2011-08-01,94.817714495795
t_ppi_A,2011-09-01,94.30428598112873
t_ppi_A,2011-10-01,94.45102725801381
t_ppi_A,2011-11-01,94.31378215784866
t_ppi_A,2011-12-01,95.25359798632687
t_ppi_A,2012-01-01,93.99735577134574
t_ppi_A,2012-02-01,93.73854213925534
t_ppi_A,2012-03-01,94.21996544158928
t_ppi_A,2012-04-01,94.1931349723664
t_ppi_A,2012-05-01,93.53492799984235
t_ppi_A,2012-06-01,94.2580150658586
t_ppi_A,2012-07-01,93.29140655309266
t_ppi_A,2012-08-01,93.04958166842869
t_ppi_A,2012-09-01,92.61844972393749
t_ppi_A,2012-10-01,93.70603193467083
t_ppi_A,2012-11-01,95.01947235379691
t_ppi_A,2012-12-01,96.64988289128921
t_ppi_A,2013-01-01,96.71573629876694
t_ppi_A,2013-02-01,97.46782936579321
t_ppi_A,2013-03-01,98.08475451803129
t_ppi_A,2013-04-01,98.45660287798225
t_ppi_A,2013-05-01,98.1762232022363
t_ppi_A,2013-06-01,98.81263231863237
t_ppi_A,2013-07-01,98.71221071759138
t_ppi_A,2013-08-01,99.38378022263745
t_ppi_A,2013-09-01,101.3560250749645
t_ppi_A,2013-10-01,100.98614429407338
t_ppi_A,2013-11-01,100.62566495227492
t_ppi_A,2013-12-01,101.10321224394691
t_ppi_A,2014-01-01,100.99500729984189
t_ppi_A,2014-02-01,101.57574832601112
t_ppi_A,2014-03-01,101.66666923051906
t_ppi_A,2014-04-01,101.6201616180526
t_ppi_A,2014-05-01,100.98283210652318
t_ppi_A,2014-06-01,100.99419824619542
t_ppi_A,2014-07-01,99.89599809680011
t_ppi_A,2014-08-01,100.09207934351801
t_ppi_A,2014-09-01,100.24634392585149
t_ppi_A,2014-10-01,98.72981839467327
t_ppi_A,2014-11-01,97.24158272546421
t_ppi_A,2014-12-01,96.69329405335819
t_ppi_A,2015-01-01,96.36466296624013
t_ppi_A,2015-02-01,96.0253250440148
t_ppi_A,2015-03-01,95.81044644308976
t_ppi_A,2015-04-01,94.87562521855905
t_ppi_A,2015-05-01,93.81069215089218
t_ppi_A,2015-06-01,94.14099241746241
t_ppi_A,2015-07-01,94.3011656971028
t_ppi_A,2015-08-01,94.57957159984083
t_ppi_A,2015-09-01,94.47957702665775
t_ppi_A,2015-10-01,94.50788846981092
t_ppi_A,2015-11-01,94.96746004920985
t_ppi_A,2015-12-01,95.34723695917063
t_ppi_A,2016-01-01,95.05509217092718
t_ppi_A,2016-02-01,94.7955363722688
t_ppi_A,2016-03-01,94.38735947270874
t_ppi_A,2016-04-01,94.58755619008404
t_ppi_A,2016-05-01,93.8819035116993
t_ppi_A,2016-06-01,94.58164261079986
t_ppi_A,2016-07-01,95.9119746526942
t_ppi_A,2016-08-01,95.33848762306009
t_ppi_A,2016-09-01,94.98138859136739
t_ppi_A,2016-10-01,95.15859539693366
t_ppi_A,2016-11-01,95.32172821445948
t_ppi_A,2016-12-01,95.87173821615461
t_ppi_A,2017-01-01,95.39140283180123
t_ppi_A,2017-02-01,95.69983743480141
t_ppi_A,2017-03-01,94.98569412255105
t_ppi_A,2017-04-01,94.32351345964824
t_ppi_A,2017-05-01,94.16763921577225
t_ppi_A,2017-06-01,95.26361935444888
t_ppi_A,2017-07-01,95.5814365726714
t_ppi_A,2017-08-01,94.99130406498377
t_ppi_A,2017-09-01,96.02889236627884
t_ppi_A,2017-10-01,96.53929625044341
t_ppi_A,2017-11-01,96.23984654753838
t_ppi_A,2017-12-01,97.45363536026271
t_ppi_A,2018-01-01,97.06668617480136
t_ppi_A,2018-02-01,96.13280785532925
t_ppi_A,2018-03-01,96.24423587775296
t_ppi_A,2018-04-01,95.9121915156902
t_ppi_A,2018-05-01,95.32861051331665
t_ppi_A,2018-06-01,95.51171639892713
t_ppi_A,2018-07-01,94.88580427575288
t_ppi_A,2018-08-01,94.79585213340678
t_ppi_A,2018-09-01,96.14853651269861
t_ppi_A,2018-10-01,96.55218840609163
t_ppi_A,2018-11-01,96.85685275422551
t_ppi_A,2018-12-01,97.597930843757
t_ppi_A,2019-01-01,97.54500610226182
t_ppi_A,2019-02-01,97.65659553225393
t_ppi_A,2019-03-01,97.66544782045067
t_ppi_A,2019-04-01,96.91138543968964
t_ppi_A,2019-05-01,96.87409713203887
t_ppi_A,2019-06-01,96.5412231548196
t_ppi_A,2019-07-01,96.35145098351293
t_ppi_A,2019-08-01,97.60433160385979
t_ppi_A,2019-09-01,98.76501995740576
t_ppi_A,2019-10-01,99.50547462598175
t_ppi_A,2019-11-01,100.22711634137721
t_ppi_A,2019-12-01,100.6177414427856
t_ppi_A,2020-01-01,99.97496660174465
t_ppi_A,2020-02-01,99.57783291863075
t_ppi_A,2020-03-01,99.16733620766418
t_ppi_A,2020-04-01,98.49620583936685
t_ppi_A,2020-05-01,98.07029213984127
t_ppi_A,2020-06-01,98.99727788069157
t_ppi_A,2020-07-01,98.43441454232165
t_ppi_A,2020-08-01,99.12688378281878
t_ppi_A,2020-09-01,100.65841225129358
t_ppi_A,2020-10-01,100.37386173483175
t_ppi_A,2020-11-01,100.25662899064778
t_ppi_A,2020-12-01,99.99999999999999
t_ppi_A,2021-01-01,98.8959445482544
t_ppi_A,2021-02-01,97.8294699826421
t_ppi_A,2021-03-01,99.85159059656935
t_ppi_A,2021-04-01,100.56151611157466
t_ppi_A,2021-05-01,100.36039464413496
t_ppi_A,2021-06-01,101.08598675814028
t_ppi_A,2021-07-01,100.88023809297148
t_ppi_A,2021-08-01,101.94549723745646
t_ppi_A,2021-09-01,103.4996980833352
t_ppi_A,2021-10-01,102.56978489127998
t_ppi_A,2021-11-01,102.839810655565
t_ppi_A,2021-12-01,103.22846273794842
t_ppi_A,2022-01-01,103.31522428637102
t_ppi_A,2022-02-01,103.12571106262736
t_ppi_A,2022-03-01,103.18460283011494
t_ppi_A,2022-04-01,103.88263441647634
t_ppi_A,2022-05-01,103.60956640189028
t_ppi_A,2022-06-01,103.51680611822832
t_ppi_A,2022-07-01,103.2076993169897
t_ppi_A,2022-08-01,104.24463334074115
t_ppi_A,2022-09-01,106.99721417214732
t_ppi_A,2022-10-01,107.34235860955917
t_ppi_A,2022-11-01,107.56380468888297
t_ppi_A,2022-12-01,107.86249853077221
t_ppi_A,2023-01-01,107.40929183334349
t_ppi_A,2023-02-01,107.54745820417865
t_ppi_A,2023-03-01,107.6146252623014
t_ppi_A,2023-04-01,106.68646302685151
t_ppi_A,2023-05-01,105.98306910834576
t_ppi_A,2023-06-01,106.7823492939066
t_ppi_A,2023-07-01,107.07064392457454
t_ppi_A,2023-08-01,108.08733542466469
t_ppi_A,2023-09-01,108.89467234647682
t_ppi_A,2023-10-01,109.14009511321831
t_ppi_A,2023-11-01,108.94492266023977
t_ppi_A,2023-12-01,108.77285366280756
t_ppi_A,2024-01-01,108.22847850347092
t_ppi_A,2024-02-01,108.92534504352588
t_ppi_A,2024-03-01,108.54445974256926
t_ppi_A,2024-04-01,107.54242413092817
t_ppi_A,2024-05-01,107.07157674100552
t_ppi_A,2024-06-01,107.24039303995256
t_ppi_A,2024-07-01,107.52868881666016
t_ppi_A,2024-08-01,108.5362525356703
t_ppi_A,2024-09-01,110.3206617748839
t_ppi_A,2024-10-01,110.22415566318024
t_ppi_01,2010-12-01,95.10504572201246
t_ppi_01,2011-01-01,96.25310593360382
t_ppi_01,2011-02-01,96.30635999219454
t_ppi_01,2011-03-01,96.23796719678967
t_ppi_01,2011-04-01,96.66911246719819
t_ppi_01,2011-05-01,95.75012725234437
t_ppi_01,2011-06-01,96.43434826088891
t_ppi_01,2011-07-01,93.56418603794378
t_ppi_01,2011-08-01,93.79311243010633
t_ppi_01,2011-09-01,93.3041727002731
t_ppi_01,2011-10-01,93.512222413091
t_ppi_01,2011-11-01,93.41956764342144
t_ppi_01,2011-12-01,94.46649598662532
t_ppi_01,2012-01-01,93.19502696297486
t_ppi_01,2012-02-01,92.97768211233715
t_ppi_01,2012-03-01,93.54116564739128
t_ppi_01,2012-04-01,93.56378995144973
t_ppi_01,2012-05-01,92.91649167221831
t_ppi_01,2012-06-01,93.72887346454291
t_ppi_01,2012-07-01,92.75828682546731
t_ppi_01,2012-08-01,92.52570622216666
t_ppi_01,2012-09-01,92.09292541247248
t_ppi_01,2012-10-01,93.26235367946276
t_ppi_01,2012-11-01,94.66197906596037
t_ppi_01,2012-12-01,96.3869945807044
t_ppi_01,2013-01-01,96.46127245262768
t_ppi_01,2013-02-01,97.25972713845738
t_ppi_01,2013-03-01,97.90975482589388
t_ppi_01,2013-04-01,98.2901460100937
t_ppi_01,2013-05-01,97.97841429178679
t_ppi_01,2013-06-01,98.63474178813284
t_ppi_01,2013-07-01,98.51239024572295
t_ppi_01,2013-08-01,99.20444537669687
t_ppi_01,2013-09-01,101.26863028215432
t_ppi_01,2013-10-01,100.8568025440837
t_ppi_01,2013-11-01,100.45651266725493
t_ppi_01,2013-12-01,100.92488709482518
t_ppi_01,2014-01-01,100.75791019685407
t_ppi_01,2014-02-01,101.32194617483941
t_ppi_01,2014-03-01,101.37871348759488
t_ppi_01,2014-04-01,101.29280575881893
t_ppi_01,2014-05-01,100.57952499747411
t_ppi_01,2014-06-01,100.55447908020118
t_ppi_01,2014-07-01,99.37121116470124
t_ppi_01,2014-08-01,99.57371491426919
t_ppi_01,2014-09-01,99.73414087043687
t_ppi_01,2014-10-01,98.1305885084377
t_ppi_01,2014-11-01,96.55760394387221
t_ppi_01,2014-12-01,95.97832767325251
t_ppi_01,2015-01-01,95.60801868264295
t_ppi_01,2015-02-01,95.21683585612466
t_ppi_01,2015-03-01,94.9648357898722
t_ppi_01,2015-04-01,94.02625967471539
t_ppi_01,2015-05-01,93.01260981946008
t_ppi_01,2015-06-01,93.46499386602844
t_ppi_01,2015-07-01,93.69135174719106
t_ppi_01,2015-08-01,94.01133478728235
t_ppi_01,2015-09-01,93.93051871397664
t_ppi_01,2015-10-01,93.98311015973354
t_ppi_01,2015-11-01,94.48316376005536
t_ppi_01,2015-12-01,94.88563625660169
t_ppi_01,2016-01-01,94.57787226114218
t_ppi_01,2016-02-01,94.30298584363963
t_ppi_01,2016-03-01,93.86109234311076
t_ppi_01,2016-04-01,94.06088653870094
t_ppi_01,2016-05-01,93.32464713526791
t_ppi_01,2016-06-01,94.07307444941807
t_ppi_01,2016-07-01,95.49498925607821
t_ppi_01,2016-08-01,94.91125457980965
t_ppi_01,2016-09-01,94.53762321139904
t_ppi_01,2016-10-01,94.72430418310077
t_ppi_01,2016-11-01,94.91093657676636
t_ppi_01,2016-12-01,95.50609405433298
t_ppi_01,2017-01-01,95.016340525987
t_ppi_01,2017-02-01,95.35764901420634
t_ppi_01,2017-03-01,94.5654877978767
t_ppi_01,2017-04-01,93.828990281454125
t_ppi_01,2017-05-01,93.66564129002553
t_ppi_01,2017-06-01,94.81998390926167
t_ppi_01,2017-07-01,95.14506293320883
t_ppi_01,2017-08-01,94.51276430786226
t_ppi_01,2017-09-01,95.59765941447714
t_ppi_01,2017-10-01,96.12814307260793
t_ppi_01,2017-11-01,95.8182420470913
t_ppi_01,2017-12-01,97.10203053246131
t_ppi_01,2018-01-01,96.68196796431361
t_ppi_01,2018-02-01,95.68382133037544
t_ppi_01,2018-03-01,95.78709281469463
t_ppi_01,2018-04-01,95.42353688098144
t_ppi_01,2018-05-01,94.79274940101938
t_ppi_01,2018-06-01,94.97059258567278
t_ppi_01,2018-07-01,94.31790603905678
t_ppi_01,2018-08-01,94.23199410305757
t_ppi_01,2018-09-01,95.66581278024222
t_ppi_01,2018-10-01,96.1012616349502
t_ppi_01,2018-11-01,96.4379982855782
t_ppi_01,2018-12-01,97.23512886036575
t_ppi_01,2019-01-01,97.17884533693484
t_ppi_01,2019-02-01,97.2964770081957
t_ppi_01,2019-03-01,97.32176944705073
t_ppi_01,2019-04-01,96.54450123278959
t_ppi_01,2019-05-01,96.53364671805295
t_ppi_01,2019-06-01,96.21142561572802
t_ppi_01,2019-07-01,96.00113845010677
t_ppi_01,2019-08-01,97.3119442794716
t_ppi_01,2019-09-01,98.54697992567517
t_ppi_01,2019-10-01,99.34053578905512
t_ppi_01,2019-11-01,100.13015778287188
t_ppi_01,2019-12-01,100.56924650566815
t_ppi_01,2020-01-01,99.89893337709537
t_ppi_01,2020-02-01,99.48605391164472
t_ppi_01,2020-03-01,99.03911174100159
t_ppi_01,2020-04-01,98.31737677106105
t_ppi_01,2020-05-01,97.85811929164664
t_ppi_01,2020-06-01,98.82767354671857
t_ppi_01,2020-07-01,98.26279315640798
t_ppi_01,2020-08-01,99.0225933933021
t_ppi_01,2020-09-01,100.67076114541041
t_ppi_01,2020-10-01,100.40138654173215
t_ppi_01,2020-11-01,100.27531995410902
t_ppi_01,2020-12-01,99.99999999999999
t_ppi_01,2021-01-01,98.82750973258742
t_ppi_01,2021-02-01,97.69469299641344
t_ppi_01,2021-03-01,99.82655299394881
t_ppi_01,2021-04-01,100.5683678291187
t_ppi_01,2021-05-01,100.35334751492033
t_ppi_01,2021-06-01,101.11694080247682
t_ppi_01,2021-07-01,100.88959087068513
t_ppi_01,2021-08-01,102.00203858873427
t_ppi_01,2021-09-01,103.5914360600537
t_ppi_01,2021-10-01,102.53735974174202
t_ppi_01,2021-11-01,102.74811741628456
t_ppi_01,2021-12-01,103.07107782067685
t_ppi_01,2022-01-01,102.86337851787405
t_ppi_01,2022-02-01,102.36192120196151
t_ppi_01,2022-03-01,102.3141928835785
t_ppi_01,2022-04-01,102.96395937858165
t_ppi_01,2022-05-01,102.61762551862662
t_ppi_01,2022-06-01,102.46874699917586
t_ppi_01,2022-07-01,102.11871483979834
t_ppi_01,2022-08-01,103.19104144170328
t_ppi_01,2022-09-01,106.11803517316251
t_ppi_01,2022-10-01,106.4881437196823
t_ppi_01,2022-11-01,106.65059250447632
t_ppi_01,2022-12-01,106.86849965623982
t_ppi_01,2023-01-01,106.21080037012496
t_ppi_01,2023-02-01,106.18072605330946
t_ppi_01,2023-03-01,106.18096999084872
t_ppi_01,2023-04-01,105.14162101578455
t_ppi_01,2023-05-01,104.35117799316512
t_ppi_01,2023-06-01,105.16893078406116
t_ppi_01,2023-07-01,105.49540369999849
t_ppi_01,2023-08-01,106.60049580766506
t_ppi_01,2023-09-01,107.54136937628681
t_ppi_01,2023-10-01,107.904158972802
t_ppi_01,2023-11-01,107.80712534620287
t_ppi_01,2023-12-01,107.73631744818309
t_ppi_01,2024-01-01,107.22794832827255
t_ppi_01,2024-02-01,108.01840934265046
t_ppi_01,2024-03-01,107.61048043924526
t_ppi_01,2024-04-01,106.54517506795715
t_ppi_01,2024-05-01,106.06309231963603
t_ppi_01,2024-06-01,106.26030487818531
t_ppi_01,2024-07-01,106.56814702817624
t_ppi_01,2024-08-01,107.6434888934719
t_ppi_01,2024-09-01,109.60765983819626
t_ppi_01,2024-10-01,109.59890199062812
t_ppi_01.1,2010-12-01,99.8927184399993
t_ppi_01.1,2011-01-01,103.5237508648287
t_ppi_01.1,2011-02-01,102.96441950375107
t_ppi_01.1,2011-03-01,102.47080880642295
t_ppi_01.1,2011-04-01,103.33674654157505
t_ppi_01.1,2011-05-01,102.06897594780148
t_ppi_01.1,2011-06-01,100.84349678419022
t_ppi_01.1,2011-07-01,99.13511958014502
t_ppi_01.1,2011-08-01,99.78819606418833
t_ppi_01.1,2011-09-01,99.1130069007644
t_ppi_01.1,2011-10-01,98.45917785978834
t_ppi_01.1,2011-11-01,98.1369289444144
t_ppi_01.1,2011-12-01,98.85755410335663
t_ppi_01.1,2012-01-01,99.93286071077713
t_ppi_01.1,2012-02-01,100.26446765041628
t_ppi_01.1,2012-03-01,101.70311422570416
t_ppi_01.1,2012-04-01,102.12916797100479
t_ppi_01.1,2012-05-01,102.08842243063711
t_ppi_01.1,2012-06-01,99.88323878612792
t_ppi_01.1,2012-07-01,99.57397028058696
t_ppi_01.1,2012-08-01,99.52203864471343
t_ppi_01.1,2012-09-01,98.42551769321524
t_ppi_01.1,2012-10-01,100.67119372348492
t_ppi_01.1,2012-11-01,100.68021928021575
t_ppi_01.1,2012-12-01,101.81780596679948
t_ppi_01.1,2013-01-01,103.2419866416579
t_ppi_01.1,2013-02-01,103.93450623543576
t_ppi_01.1,2013-03-01,103.8172514290646
t_ppi_01.1,2013-04-01,105.44181438144975
t_ppi_01.1,2013-05-01,105.0450745822992
t_ppi_01.1,2013-06-01,106.18923763106338
t_ppi_01.1,2013-07-01,105.04403408053793
t_ppi_01.1,2013-08-01,100.16473310083978
t_ppi_01.1,2013-09-01,104.55018253847969
t_ppi_01.1,2013-10-01,101.89373471794976
t_ppi_01.1,2013-11-01,100.7881991972334
t_ppi_01.1,2013-12-01,101.82355521134004
t_ppi_01.1,2014-01-01,103.31372459986596
t_ppi_01.1,2014-02-01,103.95890105263015
t_ppi_01.1,2014-03-01,103.67856472053762
t_ppi_01.1,2014-04-01,102.69170270503884
t_ppi_01.1,2014-05-01,102.07500162133684
t_ppi_01.1,2014-06-01,103.84302203106078
t_ppi_01.1,2014-07-01,99.92959180241378
t_ppi_01.1,2014-08-01,101.21770547658966
t_ppi_01.1,2014-09-01,103.06184151783938
t_ppi_01.1,2014-10-01,99.76992045207241
t_ppi_01.1,2014-11-01,98.53268163312559
t_ppi_01.1,2014-12-01,99.593477877467
t_ppi_01.1,2015-01-01,101.00808992210135
t_ppi_01.1,2015-02-01,100.83481032363854
t_ppi_01.1,2015-03-01,101.30549569289755
t_ppi_01.1,2015-04-01,102.18659335080964
t_ppi_01.1,2015-05-01,101.1737762767998
t_ppi_01.1,2015-06-01,101.45740674739055
t_ppi_01.1,2015-07-01,99.5485399318703
t_ppi_01.1,2015-08-01,98.72153107644698
t_ppi_01.1,2015-09-01,102.35019813421111
t_ppi_01.1,2015-10-01,99.59928818025834
t_ppi_01.1,2015-11-01,99.03648473729744
t_ppi_01.1,2015-12-01,98.48530791457453
t_ppi_01.1,2016-01-01,99.76064470473594
t_ppi_01.1,2016-02-01,101.22336666957555
t_ppi_01.1,2016-03-01,100.81990383152942
t_ppi_01.1,2016-04-01,102.86270779154242
t_ppi_01.1,2016-05-01,100.82996201231808
t_ppi_01.1,2016-06-01,100.77855852707683
t_ppi_01.1,2016-07-01,102.74249881437667
t_ppi_01.1,2016-08-01,101.36734616633841
t_ppi_01.1,2016-09-01,101.13010503388305
t_ppi_01.1,2016-10-01,99.63121097000737
t_ppi_01.1,2016-11-01,99.55631860412778
t_ppi_01.1,2016-12-01,99.9279154729248
t_ppi_01.1,2017-01-01,101.1203695548093
t_ppi_01.1,2017-02-01,104.02492758739105
t_ppi_01.1,2017-03-01,99.75898281755158
t_ppi_01.1,2017-04-01,98.90279611189851
t_ppi_01.1,2017-05-01,99.08421559878637
t_ppi_01.1,2017-06-01,99.82688878146234
t_ppi_01.1,2017-07-01,100.29327418808903
t_ppi_01.1,2017-08-01,97.78098672109748
t_ppi_01.1,2017-09-01,98.85128083161624
t_ppi_01.1,2017-10-01,98.00651923770238
t_ppi_01.1,2017-11-01,95.47670135684095
t_ppi_01.1,2017-12-01,98.65699501382883
